time,pitch,truePitch,volume,motorPower
1621175139.9696696,120.71902001417905,120.45285498582093,1.2997401927736838e-05,0.8342939957462846
1621175140.0214038,120.66818701707095,120.45285498582093,1.0782129396213223e-05,0.8546271945895256
1621175140.0747583,120.50368798292908,120.50368798292908,9.035228471421606e-06,0.915343508535463
1621175140.1274905,120.50368798292908,120.50368798292908,7.804225441515015e-06,0.898893605121276
1621175140.1801636,-1.0,63.38986670457095,6.5341580449263626e-06,0.0
1621175140.234362,-1.0,121.52951514207095,6.5341580449263626e-06,0.0
1621175140.28667,-1.0,121.52951514207095,6.5341580449263626e-06,0.0
1621175140.340446,120.50368798292908,121.31418311082093,4.097336057073073e-05,0.898893605121276
1621175140.3960357,120.50368798292908,121.09885107957092,4.097336057073073e-05,0.898893605121276
1621175140.4464228,121.09885107957092,121.14968407667907,4.097336057073073e-05,0.6608283664645398
1621175140.500894,121.09885107957092,120.93435204542907,3.020672198735023e-05,0.7203446761287239
1621175140.5534158,121.09885107957092,63.82053076707095,2.3838273647410038e-05,0.7203446761287239
1621175140.6219468,120.93435204542907,60.15988623582094,1.6114265337874158e-05,0.7861442897854658
1621175140.6736612,-1.0,60.64138329542905,4.7638352049763164e-07,0.0
1621175140.7249424,-1.0,60.15988623582094,1.9083696565619065e-08,0.0
1621175140.7821321,-1.0,60.21071923292905,9.242280587334905e-09,0.0
1621175140.8352666,-1.0,121.14968407667907,8.999988808783388e-09,0.0
1621175140.889235,-1.0,164.16525732957092,8.999988808783388e-09,0.0
1621175140.9427874,-1.0,96.33566748582095,8.999988808783388e-09,0.0
1621175140.998095,-1.0,111.45974267042907,8.999988808783388e-09,0.0
1621175141.0511694,-1.0,69.46999657667905,1.1318693527306999e-08,0.0
1621175141.1049407,-1.0,59.94455420457094,2.4097460596804577e-08,0.0
1621175141.1615832,-1.0,106.29177392042905,4.89615390450505e-08,0.0
1621175141.21814,-1.0,120.45285498582093,6.547540675458441e-07,0.0
1621175141.2722063,-1.0,117.91970360792905,6.547540675458441e-07,0.0
1621175141.324536,-1.0,119.37619482957093,6.547540675458441e-07,0.0
1621175141.3774223,-1.0,177.56667626417905,3.335674747759518e-07,0.0
1621175141.430679,-1.0,61.28737938917906,3.335674747759518e-07,0.0
1621175141.4830391,-1.0,64.03586279832095,3.335674747759518e-07,0.0
1621175141.5371587,-1.0,63.87136376417906,3.830944643715907e-07,0.0
1621175141.591043,-1.0,118.9455307670709,3.830944643715907e-07,0.0
1621175141.6399395,-1.0,117.7043715766791,3.830944643715907e-07,0.0
1621175141.6948056,-1.0,68.12717139207095,3.742813195785294e-07,0.0
1621175141.7422335,-1.0,124.3796645454291,3.742813195785294e-07,0.0
1621175141.7903888,-1.0,123.6828354545709,3.742813195785294e-07,0.0
1621175141.842389,120.93435204542907,123.51833642042904,7.309096074520605e-06,0.7696943863712803
1621175141.8972907,120.93435204542907,123.25217139207093,1.9275858352271768e-05,0.7696943863712803
1621175141.9473836,123.03683936082092,123.03683936082092,1.9275858352271768e-05,-0.07130053978546161
1621175142.0022342,123.03683936082092,122.87234032667907,1.9275858352271768e-05,0.1389481917537239
1621175142.0681534,123.03683936082092,122.60617529832095,1.3473933970243275e-05,0.1389481917537239
1621175142.157038,122.87234032667907,122.87234032667907,8.95790638524886e-06,0.20474780541046583
1621175142.2510228,122.87234032667907,122.87234032667907,8.764850923817849e-06,0.18829790199628035
1621175142.3463588,122.87234032667907,122.65700829542905,7.28184480921374e-06,0.18829790199628035
1621175142.4390554,-1.0,122.65700829542905,6.955150198310678e-06,0.0
1621175142.5352259,-1.0,122.60617529832095,5.88427354981272e-06,0.0
1621175142.6309545,-1.0,123.03683936082092,5.619812984421667e-06,0.0
1621175142.72441,-1.0,122.65700829542905,5.88427354981272e-06,0.0
