time,pitch,truePitch,volume,motorPower
1621174848.4924119,-1.0,124.81032860792907,6.6530644765976344e-06,0.0
1621174848.5634236,-1.0,124.54416357957095,5.077828743599964e-06,0.0
1621174848.6262753,-1.0,124.54416357957095,3.993972064857263e-06,0.0
1621174848.6881025,-1.0,124.59499657667905,3.070119025642308e-06,0.0
1621174848.7478395,-1.0,124.97482764207092,2.6768234456340886e-06,0.0
1621174848.8123245,-1.0,123.94900048292907,2.2922477403939828e-06,0.0
1621174848.8702838,-1.0,126.53298485792905,2.2922477403939828e-06,0.0
1621174848.9292753,-1.0,126.31765282667904,2.2922477403939828e-06,0.0
1621174848.9853778,124.81032860792907,125.83615576707092,3.947164459266258e-05,1.7969014176212836
1621174849.0420487,124.81032860792907,125.6208237358209,3.947164459266258e-05,1.7969014176212836
1621174849.100439,125.6208237358209,125.67165673292905,3.947164459266258e-05,1.4727033664645475
1621174849.1533644,125.6208237358209,124.16433251417908,3.156484270063502e-05,1.5537528792537316
1621174849.2155063,125.6208237358209,118.78103173292905,2.2765280306451098e-05,1.5537528792537316
1621174849.2727916,-1.0,63.225367670429044,2.990241423153063e-07,0.0
1621174849.3459568,-1.0,121.96017920457092,2.027870160217033e-08,0.0
1621174849.4076264,-1.0,59.94455420457094,9.764396414234433e-09,0.0
1621174849.4657385,-1.0,59.94455420457094,8.421230644438333e-09,0.0
1621174849.5250833,-1.0,299.3937729545709,8.421230644438333e-09,0.0
1621174849.5800455,-1.0,85.13840186082095,9.764396414234433e-09,0.0
1621174849.63535,-1.0,170.46071923292905,7.463987323282767e-08,0.0
1621174849.6939182,-1.0,103.44162451707093,2.1939136075701385e-07,0.0
1621174849.749151,-1.0,66.83517920457095,1.3480495371863403e-06,0.0
1621174849.8048494,-1.0,153.23415673292905,1.3480495371863403e-06,0.0
1621174849.8637452,-1.0,68.55783545457095,2.1939136075701385e-07,0.0
1621174849.9236705,-1.0,133.20827782667905,1.3201765538721185e-07,0.0
1621174849.9942882,-1.0,62.57937157667905,7.235776209468851e-09,0.0
1621174850.046234,-1.0,74.37180029832093,2.9757111254857434e-09,0.0
1621174850.1078331,-1.0,119.16086279832092,2.9757111254857434e-09,0.0
1621174850.167605,-1.0,141.98605811082092,2.9757111254857434e-09,0.0
1621174850.2297575,-1.0,114.47439110792907,9.065259958276793e-07,0.0
1621174850.2804348,-1.0,142.03689110792905,9.065259958276793e-07,0.0
1621174850.3315253,-1.0,83.03591454542905,9.065259958276793e-07,0.0
1621174850.3951595,-1.0,138.54074561082095,9.065259958276793e-07,0.0
1621174850.4549432,-1.0,108.82492529832095,9.065259958276793e-07,0.0
1621174850.5170267,-1.0,107.96359717332095,2.034448479102776e-06,0.0
1621174850.579412,124.16433251417908,107.53293311082093,4.861562567804215e-05,2.136349367910462
1621174850.6379511,118.78103173292905,107.15310204542905,4.861562567804215e-05,4.14402055824629
1621174850.6963289,107.53293311082093,107.15310204542905,5.3105776467591355e-05,8.104929928964534
1621174850.751581,107.15310204542905,105.81027686082093,4.861562567804215e-05,7.132052492910477
1621174850.8086498,107.15310204542905,105.59494482957095,4.7448370519708174e-05,7.094069386371288
1621174850.8671365,105.81027686082093,105.64577782667905,1.138374899709609e-05,7.6311994602145345
1621174850.9284925,105.64577782667905,105.43044579542904,8.78640827642228e-06,7.562716555410476
1621174850.9875958,105.59494482957095,105.43044579542904,8.78640827642228e-06,7.566599850839529
1621174851.0415986,105.59494482957095,107.36843407667904,8.78640827642228e-06,7.561516551128719
1621174851.103146,105.64577782667905,109.52175438917905,9.809684338719294e-06,7.541183352285477
1621174851.188144,107.36843407667904,111.40890967332092,9.809684338719294e-06,6.857204151996293
1621174851.2758996,109.52175438917905,113.34689795457092,9.809684338719294e-06,6.168141651996286
1621174851.3691041,111.40890967332092,115.06955420457096,8.965047714812608e-06,5.62861156958954
1621174851.4652498,113.34689795457092,116.79221045457095,7.185402351517731e-06,5.042131785503727
1621174851.5619898,-1.0,118.56569970167908,6.292217139547688e-06,0.0
1621174851.654935,-1.0,120.07302392042907,6.050520140154145e-06,0.0
1621174851.7511816,-1.0,121.58034813917904,6.050520140154145e-06,0.0
1621174851.844641,-1.0,122.39084326707093,5.134010203364343e-06,0.0
1621174851.9408138,-1.0,122.39084326707093,4.453153418506138e-06,0.0
1621174852.0378869,-1.0,122.44167626417908,3.6129948915506758e-06,0.0
1621174852.133769,-1.0,122.44167626417908,2.8049055567385122e-06,0.0
1621174852.2280607,-1.0,122.44167626417908,2.5456096232282484e-06,0.0
1621174852.326357,-1.0,67.48117529832093,2.408484268380184e-06,0.0
1621174852.4183264,-1.0,123.08767235792907,2.3392083033225427e-06,0.0
1621174852.5137475,-1.0,123.6828354545709,2.148686180140242e-07,0.0
1621174852.6058354,-1.0,100.26247704542904,5.316355612622262e-09,0.0
1621174852.6970854,-1.0,60.64138329542905,5.316355612622262e-09,0.0
1621174852.787825,-1.0,59.94455420457094,5.316355612622262e-09,0.0
1621174852.8812726,-1.0,141.34006201707092,5.501226445531184e-09,0.0
1621174852.97494,-1.0,60.15988623582094,5.501226445531184e-09,0.0
1621174853.0660925,-1.0,75.44846045457093,5.501226445531184e-09,0.0
1621174853.1643775,-1.0,124.75949561082092,1.626920955429701e-08,0.0
1621174853.255748,-1.0,124.59499657667905,2.072405213544421e-08,0.0
1621174853.351737,115.06955420457096,124.11349951707093,3.611563315141755e-05,4.54686811362871
1621174853.4454646,116.79221045457095,123.94900048292907,7.348886292591524e-05,4.03007123862872
1621174853.540212,123.73366845167905,123.73366845167905,7.348886292591524e-05,1.4257536647854776
1621174853.6381524,123.73366845167905,123.46750342332095,7.348886292591524e-05,2.119899464496288
1621174853.7313738,123.94900048292907,124.59499657667905,5.367722889986188e-05,2.0337666519962823
1621174853.826281,123.94900048292907,125.45632470167905,4.51777924439517e-05,2.0552998551212838
1621174853.9197676,124.59499657667905,126.10232079542908,3.8649482592448976e-05,1.7969014176212894
1621174854.0163682,125.45632470167905,126.74831688917907,3.144793932682748e-05,1.516969776996288
1621174854.1134758,126.10232079542908,126.91281592332093,2.4420430656014152e-05,1.3447041519962768
1621174854.208683,126.74831688917907,127.12814795457093,1.900633015402541e-05,1.1509053238712852
1621174854.301477,126.91281592332093,127.12814795457093,1.4845419956563081e-05,1.1497053195895361
1621174854.396173,127.12814795457093,127.12814795457093,1.3820199454055873e-05,1.080022410503723
1621174854.491405,127.12814795457093,127.17898095167908,1.0353161729091188e-05,1.101555613628723
1621174854.586977,127.12814795457093,127.17898095167908,7.75431250501379e-06,1.101555613628723
1621174854.6793282,-1.0,126.91281592332093,6.573359651450843e-06,0.0
1621174854.7727373,-1.0,126.91281592332093,6.043515563819255e-06,0.0
1621174854.8675523,-1.0,126.91281592332093,5.142316511399186e-06,0.0
1621174854.9625723,-1.0,126.91281592332093,4.52709676246835e-06,0.0
1621174855.0548203,-1.0,126.96364892042908,3.860280931599812e-06,0.0
1621174855.148989,-1.0,126.69748389207092,3.1439458984127743e-06,0.0
1621174855.2434022,-1.0,126.69748389207092,2.6961310634120545e-06,0.0
1621174855.341504,-1.0,126.69748389207092,2.2751375977697932e-06,0.0
1621174855.4350119,-1.0,126.69748389207092,1.9217110899947924e-06,0.0
1621174855.5290868,-1.0,76.09445654832095,1.5156404668831712e-06,0.0
1621174855.6235018,-1.0,61.93337548292905,3.3115774956292426e-08,0.0
1621174855.7168071,-1.0,128.85080420457092,3.3115774956292426e-08,0.0
1621174855.8131752,-1.0,128.68630517042905,3.3115774956292426e-08,0.0
1621174855.9085257,127.17898095167908,128.20480811082095,6.530766171995058e-05,1.081222414785465
1621174856.0030034,127.17898095167908,127.98947607957093,6.530766171995058e-05,1.0863057144962796
1621174856.0980535,127.77414404832092,127.77414404832092,6.530766171995058e-05,0.8482404758395432
1621174856.1922328,127.82497704542907,127.82497704542907,5.847851415812259e-05,0.8874235866604692
1621174856.2886343,127.98947607957093,128.47097313917905,5.08316456447904e-05,0.826707272714536
1621174856.383267,127.98947607957093,128.42014014207092,2.8600605779648358e-05,0.843157176128723
1621174856.4775326,128.42014014207092,128.42014014207092,2.4522347817093235e-05,0.6708915511287287
1621174856.5718296,128.42014014207092,128.20480811082095,1.974564438882829e-05,0.7139579573787272
1621174856.6662862,128.42014014207092,128.20480811082095,1.5477590126949868e-05,0.7139579573787272
1621174856.7617145,128.25564110792905,128.25564110792905,1.2787088220167582e-05,0.7797575710354749
