time,pitch,truePitch,volume,motorPower
1621175208.042644,129.76296532667908,129.49680029832092,1.0652689264264456e-05,0.3111104019962795
1621175208.137405,129.71213232957092,129.54763329542905,1.0652689264264456e-05,0.3314436008395433
1621175208.234228,129.54763329542905,129.54763329542905,1.1237730983482355e-05,0.3921599147854749
1621175208.3285,129.54763329542905,129.33230126417905,1.1931533148992287e-05,0.375710011371288
1621175208.421438,129.49680029832092,129.28146826707095,1.2316791006460987e-05,0.3960432102145404
1621175208.5170496,129.33230126417905,129.33230126417905,1.2316791006460987e-05,0.45675952416047494
1621175208.6138148,129.33230126417905,129.33230126417905,1.2316791006460987e-05,0.44030962074628804
1621175208.7075505,129.33230126417905,129.11696923292908,1.1422105652313507e-05,0.44030962074628804
1621175208.800592,129.28146826707095,63.82053076707095,1.1422105652313507e-05,0.460642819589529
1621175208.890141,129.33230126417905,130.19362938917905,1.1422105652313507e-05,0.4352263210354778
1621175208.9881585,129.33230126417905,129.97829735792908,1.379987893927343e-05,0.44030962074628804
1621175209.0881977,129.71213232957092,129.71213232957092,1.379987893927343e-05,0.2883771945895404
1621175209.1848514,129.71213232957092,129.71213232957092,1.379987893927343e-05,0.3263603011287273
1621175209.283501,129.71213232957092,129.49680029832092,1.338968483237091e-05,0.3263603011287273
1621175209.3829467,129.71213232957092,129.49680029832092,9.459075307602079e-06,0.3263603011287273
1621175209.4797676,129.54763329542905,129.54763329542905,8.010486667428338e-06,0.3921599147854749
1621175209.5760863,129.49680029832092,129.28146826707095,8.010486667428338e-06,0.3960432102145404
