time,pitch,truePitch,volume,motorPower
1621174561.0603952,-1.0,107.10226904832093,6.994786273898919e-06,0.0
1621174561.1579382,-1.0,107.15310204542905,6.994786273898919e-06,0.0
1621174561.2559953,-1.0,106.93777001417904,6.972824426469513e-06,0.0
1621174561.3542464,-1.0,106.67160498582093,5.828194065211157e-06,0.0
1621174561.4513457,-1.0,106.88693701707095,4.796096433516952e-06,0.0
1621174561.5489311,-1.0,118.35036767042908,4.796096433516952e-06,0.0
1621174561.6478615,-1.0,107.36843407667904,4.796096433516952e-06,0.0
1621174561.7451005,93.96701514207095,107.15310204542905,9.238846931051558e-06,10.748430613628718
1621174561.844464,97.03249657667905,106.93777001417904,1.4613696156506963e-05,9.823702883535477
1621174561.9405816,106.67160498582093,106.67160498582093,1.5034971226825086e-05,6.274607663339534
1621174562.0395188,106.67160498582093,106.67160498582093,1.5034971226825086e-05,7.238518504253722
1621174562.1382792,106.93777001417904,108.44509423292905,1.4919534251599002e-05,7.132052492910482
1621174562.2357368,106.93777001417904,110.3322495170709,1.4613696156506963e-05,7.158668995746292
1621174562.3327672,108.44509423292905,112.05490576707095,1.2540976177658417e-05,6.555739308246286
1621174562.4342763,110.3322495170709,113.77756201707095,8.93011003222201e-06,5.951609616464546
1621174562.5275762,-1.0,115.12038720167905,6.381704043654678e-06,0.0
1621174562.6218467,-1.0,116.57687842332093,6.381704043654678e-06,0.0
1621174562.7148945,-1.0,118.13503563917907,6.060975648676327e-06,0.0
1621174562.8074515,-1.0,118.9455307670709,5.896266973025434e-06,0.0
1621174562.901472,-1.0,118.99636376417905,5.896266973025434e-06,0.0
1621174562.9965177,-1.0,118.99636376417905,5.3194861239457676e-06,0.0
1621174563.090949,-1.0,118.99636376417905,4.16367640753905e-06,0.0
1621174563.1846826,-1.0,118.99636376417905,3.1176892332123156e-06,0.0
1621174563.277639,-1.0,118.73019873582095,2.809648952300848e-06,0.0
1621174563.3697777,-1.0,118.99636376417905,2.021786568361874e-06,0.0
1621174563.4642642,-1.0,60.80588232957095,1.4865647158011925e-06,0.0
1621174563.556225,-1.0,120.88351904832092,1.4865647158011925e-06,0.0
1621174563.6490428,-1.0,120.45285498582093,1.4865647158011925e-06,0.0
1621174563.7436283,112.05490576707095,120.02219092332092,4.734841074074629e-05,5.451262644878715
1621174563.8391302,113.77756201707095,119.85769188917905,4.734841074074629e-05,4.934465769878719
1621174563.9317176,119.6423598579291,119.6423598579291,4.734841074074629e-05,2.7608122585354606
1621174564.0257168,119.6423598579291,119.6423598579291,3.2134196750040774e-05,3.3472920426212753
1621174564.1194105,119.85769188917905,120.93435204542907,2.8008257499176424e-05,3.2611592301212924
1621174564.214547,119.85769188917905,121.96017920457092,2.4848414549006386e-05,3.282692433246288
1621174564.3070433,120.93435204542907,123.30300438917908,1.9385403665863053e-05,2.8520283707462823
1621174564.4005291,121.96017920457092,124.32883154832095,1.728497030027114e-05,2.5493635227145415
1621174564.496493,123.30300438917908,125.40549170457095,1.4894228483603035e-05,2.1148161647854637
1621174564.5918164,124.32883154832095,126.31765282667904,1.0740560160732563e-05,1.8387678195895316
1621174564.6850665,125.40549170457095,126.96364892042908,8.223671096225248e-06,1.5106864730037188
1621174564.7777772,-1.0,127.39431298292905,6.571038905413164e-06,0.0
1621174564.8695009,-1.0,128.04030907667908,5.975915767478567e-06,0.0
1621174564.9644566,-1.0,127.98947607957093,4.734121382428034e-06,0.0
1621174565.0571191,-1.0,127.98947607957093,4.1305468524185815e-06,0.0
1621174565.1514506,-1.0,128.04030907667908,3.961728830071796e-06,0.0
1621174565.238293,-1.0,128.04030907667908,3.231882838747122e-06,0.0
1621174565.3441267,-1.0,127.77414404832092,2.8250800474515338e-06,0.0
1621174565.4482532,-1.0,128.04030907667908,2.5576822178073108e-06,0.0
1621174565.5438354,-1.0,127.77414404832092,1.8337096591515074e-06,0.0
1621174565.6386018,-1.0,127.82497704542907,1.5697426069290776e-06,0.0
1621174565.7333984,-1.0,62.74387061082094,1.505478415224136e-06,0.0
1621174565.8254936,-1.0,129.97829735792908,1.505478415224136e-06,0.0
1621174565.9173849,-1.0,129.28146826707095,1.505478415224136e-06,0.0
1621174566.0129929,126.31765282667904,129.11696923292908,1.917532128503205e-05,1.2534880397854835
1621174566.1076424,126.96364892042908,128.90163720167908,4.526041772596528e-05,1.086305714496275
1621174566.2033045,128.68630517042905,128.68630517042905,4.526041772596528e-05,0.46184282387129083
1621174566.2980893,128.68630517042905,128.42014014207092,4.526041772596528e-05,0.634108448871288
1621174566.3906167,128.90163720167908,129.06613623582095,3.474590538175448e-05,0.5479756363712767
1621174566.4854162,128.90163720167908,129.28146826707095,2.9224284885005973e-05,0.5695088394962795
1621174566.5810928,129.06613623582095,129.33230126417905,2.5186866142041863e-05,0.5037092258395318
1621174566.6744485,129.06613623582095,129.06613623582095,2.4535969035860995e-05,0.5201591292537188
1621174566.7620804,129.06613623582095,129.06613623582095,2.141119356169279e-05,0.5201591292537188
1621174566.859236,129.11696923292908,129.11696923292908,1.739087610224082e-05,0.4998259304104664
1621174566.9543061,129.11696923292908,129.11696923292908,1.5225253566705394e-05,0.5049092301212795
1621174567.054159,129.06613623582095,128.85080420457092,1.3299323311408883e-05,0.5252424289645319
1621174567.1406693,129.06613623582095,128.90163720167908,1.1930883770232781e-05,0.5201591292537188
1621174567.2388046,128.90163720167908,128.90163720167908,1.0035801100324738e-05,0.5859587429104665
1621174567.3341234,128.90163720167908,128.90163720167908,8.432764108348894e-06,0.5695088394962795
1621174567.4276052,-1.0,128.63547217332092,6.869880974815269e-06,0.0
1621174567.5220175,-1.0,128.63547217332092,5.546908850647068e-06,0.0
1621174567.6158326,-1.0,128.68630517042905,4.371888605389862e-06,0.0
1621174567.710635,-1.0,128.63547217332092,4.175560268038379e-06,0.0
1621174567.8075788,-1.0,128.85080420457092,3.5864297620732635e-06,0.0
1621174567.902448,-1.0,129.11696923292908,3.5864297620732635e-06,0.0
1621174567.998422,-1.0,129.54763329542905,3.5864297620732635e-06,0.0
1621174568.09729,128.90163720167908,129.28146826707095,4.3255156463163665e-05,0.5695088394962795
1621174568.1908162,128.90163720167908,129.33230126417905,4.3255156463163665e-05,0.5695088394962795
1621174568.2883868,129.06613623582095,129.06613623582095,4.3255156463163665e-05,0.5037092258395318
1621174568.3787286,129.11696923292908,129.11696923292908,3.372089419691033e-05,0.4998259304104664
1621174568.4856915,129.11696923292908,129.11696923292908,2.364115383238103e-05,0.5049092301212795
1621174568.5937572,129.11696923292908,129.11696923292908,1.791444318046822e-05,0.5049092301212795
1621174568.6995397,129.11696923292908,128.85080420457092,1.4342285604035604e-05,0.5049092301212795
1621174568.7950952,129.11696923292908,128.85080420457092,1.2983499900816493e-05,0.5049092301212795
1621174568.8871546,128.90163720167908,128.90163720167908,1.1341724084558756e-05,0.5910420426212795
1621174568.980743,128.90163720167908,128.90163720167908,9.589621495911674e-06,0.5695088394962795
1621174569.0843422,128.90163720167908,128.90163720167908,8.522207227255316e-06,0.5695088394962795
1621174569.1752496,128.90163720167908,128.63547217332092,7.48235542878969e-06,0.5695088394962795
1621174569.2640557,-1.0,128.90163720167908,6.877985900988561e-06,0.0
1621174569.3599992,-1.0,128.63547217332092,6.00216505052556e-06,0.0
1621174569.4514933,-1.0,128.63547217332092,4.837912405133555e-06,0.0
1621174569.545648,-1.0,128.63547217332092,3.914584467106273e-06,0.0
1621174569.6369228,-1.0,65.54318701707095,3.301438325298494e-06,0.0
1621174569.7288995,-1.0,61.88254248582095,3.1568397159607448e-06,0.0
1621174569.8215582,-1.0,130.40896142042905,3.1568397159607448e-06,0.0
1621174569.9140563,-1.0,129.92746436082095,3.1568397159607448e-06,0.0
1621174570.0124345,128.90163720167908,129.71213232957092,3.766989942158095e-05,0.5695088394962795
1621174570.1045141,128.90163720167908,129.49680029832092,3.766989942158095e-05,0.5695088394962795
1621174570.1981366,129.28146826707095,129.28146826707095,3.766989942158095e-05,0.4175764133395319
1621174570.2900817,129.28146826707095,129.06613623582095,2.979418433005104e-05,0.4555595198787188
1621174570.3848267,129.28146826707095,129.06613623582095,2.1051969227580734e-05,0.4555595198787188
1621174570.483705,129.11696923292908,129.11696923292908,2.0615952393648556e-05,0.5213591335354665
1621174570.5797417,129.06613623582095,128.85080420457092,2.0044851477193773e-05,0.5252424289645319
1621174570.6770341,129.06613623582095,128.90163720167908,1.9857731194382026e-05,0.5201591292537188
1621174570.7718048,128.90163720167908,128.90163720167908,1.7948777087356955e-05,0.5859587429104665
1621174570.8649018,128.90163720167908,128.63547217332092,1.5870200087149474e-05,0.5695088394962795
1621174570.9606783,128.85080420457092,128.63547217332092,1.4399284824391806e-05,0.5898420383395432
1621174571.054733,128.68630517042905,128.68630517042905,1.2369508694282772e-05,0.650558352285475
1621174571.1497586,128.68630517042905,128.68630517042905,1.106832008812347e-05,0.634108448871288
1621174571.2428446,128.68630517042905,128.68630517042905,9.409505730281601e-06,0.634108448871288
1621174571.3378084,128.68630517042905,128.63547217332092,7.904431550864985e-06,0.634108448871288
1621174571.4263158,-1.0,63.44069970167906,6.046110548207242e-06,0.0
1621174571.5259955,-1.0,65.37868798292905,6.046110548207242e-06,0.0
1621174571.613626,-1.0,129.97829735792908,6.046110548207242e-06,0.0
1621174571.7144284,128.68630517042905,129.76296532667908,4.338143485887842e-05,0.634108448871288
1621174571.8139958,128.68630517042905,129.54763329542905,4.338143485887842e-05,0.634108448871288
1621174571.907802,129.33230126417905,129.33230126417905,4.338143485887842e-05,0.375710011371288
1621174572.0010724,129.33230126417905,129.06613623582095,3.1366428122344485e-05,0.44030962074628804
1621174572.1001325,129.33230126417905,129.11696923292908,2.2947352632762287e-05,0.44030962074628804
1621174572.2050915,129.11696923292908,128.85080420457092,1.6737368635263752e-05,0.5264424332462767
1621174572.3036177,129.06613623582095,128.85080420457092,1.586589714787716e-05,0.5252424289645319
1621174572.401487,128.90163720167908,128.90163720167908,1.4569365268733292e-05,0.5859587429104665
1621174572.505118,128.85080420457092,128.63547217332092,1.3576728983633356e-05,0.5898420383395432
1621174572.5965645,128.85080420457092,128.63547217332092,1.2777531588898382e-05,0.5847587386287273
1621174572.6967924,128.68630517042905,128.68630517042905,1.0784671694323606e-05,0.650558352285475
1621174572.792196,128.68630517042905,128.68630517042905,9.301175604053225e-06,0.634108448871288
1621174572.8883824,128.68630517042905,128.68630517042905,7.665729942941239e-06,0.634108448871288
1621174572.988326,128.68630517042905,128.68630517042905,7.21048296764327e-06,0.634108448871288
1621174573.0867348,-1.0,128.42014014207092,6.152896547069223e-06,0.0
1621174573.184748,-1.0,128.42014014207092,5.148487997564677e-06,0.0
1621174573.2824216,-1.0,128.42014014207092,4.15169545089926e-06,0.0
1621174573.3796194,-1.0,65.97385107957095,3.852548403148921e-06,0.0
1621174573.4809997,-1.0,64.46652686082095,3.0103753647431965e-06,0.0
1621174573.5785475,-1.0,130.35812842332092,3.0103753647431965e-06,0.0
1621174573.6720948,-1.0,130.19362938917905,3.0103753647431965e-06,0.0
1621174573.765163,128.68630517042905,129.71213232957092,5.0247811794954834e-05,0.634108448871288
1621174573.8602426,128.68630517042905,129.49680029832092,5.0247811794954834e-05,0.634108448871288
1621174573.9524503,129.28146826707095,129.28146826707095,5.0247811794954834e-05,0.39604321021452904
1621174574.0465653,129.33230126417905,129.33230126417905,4.045825309109627e-05,0.4352263210354778
